Date,SUNRISE_LST,SUNSET_LST
11/30/2039,6:59:33,16:30:35
12/1/2039,7:00:35,16:30:16
12/2/2039,7:01:37,16:30:00
12/3/2039,7:02:37,16:29:46
12/4/2039,7:03:36,16:29:34
12/5/2039,7:04:34,16:29:25
12/6/2039,7:05:31,16:29:17
12/7/2039,7:06:27,16:29:13
12/8/2039,7:07:21,16:29:10
12/9/2039,7:08:14,16:29:10
12/10/2039,7:09:05,16:29:12
12/11/2039,7:09:55,16:29:16
12/12/2039,7:10:44,16:29:23
12/13/2039,7:11:31,16:29:31
12/14/2039,7:12:16,16:29:43
12/15/2039,7:13:00,16:29:56
12/16/2039,7:13:42,16:30:12
12/17/2039,7:14:22,16:30:29
12/18/2039,7:15:01,16:30:49
12/19/2039,7:15:37,16:31:12
12/20/2039,7:16:12,16:31:36
12/21/2039,7:16:45,16:32:03
12/22/2039,7:17:15,16:32:31
12/23/2039,7:17:44,16:33:02
12/24/2039,7:18:11,16:33:35
12/25/2039,7:18:36,16:34:09
12/26/2039,7:18:58,16:34:46
12/27/2039,7:19:19,16:35:25
12/28/2039,7:19:37,16:36:05
12/29/2039,7:19:53,16:36:48
12/30/2039,7:20:07,16:37:32
12/31/2039,7:20:19,16:38:18
1/1/2040,7:20:28,16:39:05
1/2/2040,7:20:36,16:39:54
1/3/2040,7:20:41,16:40:45
1/4/2040,7:20:44,16:41:38
1/5/2040,7:20:44,16:42:31
1/6/2040,7:20:43,16:43:27
1/7/2040,7:20:39,16:44:23
1/8/2040,7:20:32,16:45:22
1/9/2040,7:20:24,16:46:21
1/10/2040,7:20:13,16:47:21
1/11/2040,7:20:00,16:48:23
1/12/2040,7:19:45,16:49:26
1/13/2040,7:19:28,16:50:30
1/14/2040,7:19:08,16:51:35
1/15/2040,7:18:46,16:52:40
1/16/2040,7:18:22,16:53:47
1/17/2040,7:17:56,16:54:54
1/18/2040,7:17:28,16:56:03
1/19/2040,7:16:57,16:57:12
1/20/2040,7:16:25,16:58:21
1/21/2040,7:15:50,16:59:32
1/22/2040,7:15:14,17:00:42
1/23/2040,7:14:35,17:01:54
1/24/2040,7:13:54,17:03:06
1/25/2040,7:13:11,17:04:18
1/26/2040,7:12:27,17:05:30
1/27/2040,7:11:40,17:06:43
1/28/2040,7:10:52,17:07:57
1/29/2040,7:10:02,17:09:10
1/30/2040,7:09:09,17:10:24
1/31/2040,7:08:15,17:11:37
2/1/2040,7:07:20,17:12:51
2/2/2040,7:06:22,17:14:05
2/3/2040,7:05:23,17:15:19
2/4/2040,7:04:22,17:16:33
2/5/2040,7:03:20,17:17:48
2/6/2040,7:02:16,17:19:02
2/7/2040,7:01:10,17:20:15
2/8/2040,7:00:03,17:21:29
2/9/2040,6:58:55,17:22:43
2/10/2040,6:57:45,17:23:57
2/11/2040,6:56:33,17:25:10
2/12/2040,6:55:20,17:26:23
2/13/2040,6:54:06,17:27:36
2/14/2040,6:52:51,17:28:49
2/15/2040,6:51:34,17:30:02
2/16/2040,6:50:16,17:31:14
2/17/2040,6:48:57,17:32:26
2/18/2040,6:47:37,17:33:38
2/19/2040,6:46:15,17:34:50
2/20/2040,6:44:53,17:36:01
2/21/2040,6:43:29,17:37:12
2/22/2040,6:42:04,17:38:23
2/23/2040,6:40:39,17:39:33
2/24/2040,6:39:12,17:40:43
2/25/2040,6:37:45,17:41:53
2/26/2040,6:36:16,17:43:03
2/27/2040,6:34:47,17:44:12
2/28/2040,6:33:17,17:45:21
2/29/2040,6:31:47,17:46:29
3/1/2040,6:30:15,17:47:38
3/2/2040,6:28:43,17:48:46
3/3/2040,6:27:10,17:49:53
3/4/2040,6:25:36,17:51:01
3/5/2040,6:24:02,17:52:08
3/6/2040,6:22:28,17:53:15
3/7/2040,6:20:52,17:54:21
3/8/2040,6:19:17,17:55:28
3/9/2040,6:17:41,17:56:34
3/10/2040,6:16:04,17:57:40
3/11/2040,6:14:27,17:58:45
3/12/2040,6:12:50,17:59:51
3/13/2040,6:11:12,18:00:56
3/14/2040,6:09:34,18:02:01
3/15/2040,6:07:55,18:03:05
3/16/2040,6:06:17,18:04:10
3/17/2040,6:04:38,18:05:14
3/18/2040,6:02:59,18:06:19
3/19/2040,6:01:20,18:07:23
3/20/2040,5:59:41,18:08:27
3/21/2040,5:58:01,18:09:30
3/22/2040,5:56:22,18:10:34
3/23/2040,5:54:43,18:11:37
3/24/2040,5:53:03,18:12:41
3/25/2040,5:51:24,18:13:44
3/26/2040,5:49:44,18:14:47
3/27/2040,5:48:05,18:15:50
3/28/2040,5:46:26,18:16:53
3/29/2040,5:44:47,18:17:56
3/30/2040,5:43:08,18:18:59
3/31/2040,5:41:30,18:20:02
4/1/2040,5:39:51,18:21:05
4/2/2040,5:38:13,18:22:08
4/3/2040,5:36:35,18:23:11
4/4/2040,5:34:58,18:24:13
4/5/2040,5:33:21,18:25:16
4/6/2040,5:31:44,18:26:19
4/7/2040,5:30:08,18:27:22
4/8/2040,5:28:32,18:28:25
4/9/2040,5:26:57,18:29:27
4/10/2040,5:25:22,18:30:30
4/11/2040,5:23:47,18:31:33
4/12/2040,5:22:14,18:32:36
4/13/2040,5:20:41,18:33:39
4/14/2040,5:19:08,18:34:41
4/15/2040,5:17:36,18:35:44
4/16/2040,5:16:05,18:36:47
4/17/2040,5:14:35,18:37:50
4/18/2040,5:13:05,18:38:53
4/19/2040,5:11:36,18:39:56
4/20/2040,5:10:08,18:40:59
4/21/2040,5:08:41,18:42:02
4/22/2040,5:07:15,18:43:05
4/23/2040,5:05:50,18:44:08
4/24/2040,5:04:25,18:45:11
4/25/2040,5:03:02,18:46:14
4/26/2040,5:01:39,18:47:16
4/27/2040,5:00:18,18:48:19
4/28/2040,4:58:58,18:49:22
4/29/2040,4:57:38,18:50:24
4/30/2040,4:56:20,18:51:27
5/1/2040,4:55:04,18:52:29
5/2/2040,4:53:48,18:53:32
5/3/2040,4:52:33,18:54:34
5/4/2040,4:51:20,18:55:36
5/5/2040,4:50:08,18:56:37
5/6/2040,4:48:58,18:57:39
5/7/2040,4:47:49,18:58:40
5/8/2040,4:46:41,18:59:41
5/9/2040,4:45:35,19:00:42
5/10/2040,4:44:30,19:01:43
5/11/2040,4:43:26,19:02:43
5/12/2040,4:42:25,19:03:42
5/13/2040,4:41:24,19:04:42
5/14/2040,4:40:25,19:05:41
5/15/2040,4:39:28,19:06:39
5/16/2040,4:38:33,19:07:37
5/17/2040,4:37:39,19:08:34
5/18/2040,4:36:47,19:09:31
5/19/2040,4:35:56,19:10:27
5/20/2040,4:35:07,19:11:23
5/21/2040,4:34:20,19:12:18
5/22/2040,4:33:35,19:13:12
5/23/2040,4:32:52,19:14:05
5/24/2040,4:32:10,19:14:58
5/25/2040,4:31:30,19:15:50
5/26/2040,4:30:53,19:16:41
5/27/2040,4:30:17,19:17:30
5/28/2040,4:29:42,19:18:19
5/29/2040,4:29:10,19:19:07
5/30/2040,4:28:40,19:19:54
5/31/2040,4:28:12,19:20:40
6/1/2040,4:27:45,19:21:25
6/2/2040,4:27:21,19:22:08
6/3/2040,4:26:58,19:22:50
6/4/2040,4:26:38,19:23:31
6/5/2040,4:26:19,19:24:11
6/6/2040,4:26:03,19:24:49
6/7/2040,4:25:48,19:25:26
6/8/2040,4:25:36,19:26:01
6/9/2040,4:25:25,19:26:35
6/10/2040,4:25:17,19:27:08
6/11/2040,4:25:10,19:27:39
6/12/2040,4:25:06,19:28:08
6/13/2040,4:25:03,19:28:36
6/14/2040,4:25:03,19:29:02
6/15/2040,4:25:04,19:29:26
6/16/2040,4:25:07,19:29:48
6/17/2040,4:25:12,19:30:09
6/18/2040,4:25:19,19:30:28
6/19/2040,4:25:28,19:30:46
6/20/2040,4:25:39,19:31:01
6/21/2040,4:25:52,19:31:14
6/22/2040,4:26:06,19:31:26
6/23/2040,4:26:22,19:31:36
6/24/2040,4:26:40,19:31:43
6/25/2040,4:27:00,19:31:49
6/26/2040,4:27:21,19:31:53
6/27/2040,4:27:44,19:31:55
6/28/2040,4:28:09,19:31:55
6/29/2040,4:28:36,19:31:53
6/30/2040,4:29:03,19:31:49
7/1/2040,4:29:33,19:31:42
7/2/2040,4:30:04,19:31:34
7/3/2040,4:30:36,19:31:24
7/4/2040,4:31:10,19:31:12
7/5/2040,4:31:45,19:30:57
7/6/2040,4:32:22,19:30:41
7/7/2040,4:33:00,19:30:23
7/8/2040,4:33:39,19:30:02
7/9/2040,4:34:19,19:29:40
7/10/2040,4:35:00,19:29:16
7/11/2040,4:35:43,19:28:49
7/12/2040,4:36:27,19:28:21
7/13/2040,4:37:11,19:27:50
7/14/2040,4:37:57,19:27:18
7/15/2040,4:38:44,19:26:44
7/16/2040,4:39:31,19:26:07
7/17/2040,4:40:20,19:25:29
7/18/2040,4:41:09,19:24:49
7/19/2040,4:41:59,19:24:07
7/20/2040,4:42:50,19:23:24
7/21/2040,4:43:41,19:22:38
7/22/2040,4:44:33,19:21:51
7/23/2040,4:45:26,19:21:01
7/24/2040,4:46:20,19:20:10
7/25/2040,4:47:14,19:19:18
7/26/2040,4:48:08,19:18:23
7/27/2040,4:49:03,19:17:27
7/28/2040,4:49:58,19:16:29
7/29/2040,4:50:54,19:15:30
7/30/2040,4:51:50,19:14:29
7/31/2040,4:52:47,19:13:26
8/1/2040,4:53:44,19:12:22
8/2/2040,4:54:41,19:11:17
8/3/2040,4:55:39,19:10:10
8/4/2040,4:56:36,19:09:01
8/5/2040,4:57:34,19:07:51
8/6/2040,4:58:32,19:06:40
8/7/2040,4:59:31,19:05:27
8/8/2040,5:00:29,19:04:13
8/9/2040,5:01:27,19:02:58
8/10/2040,5:02:26,19:01:41
8/11/2040,5:03:25,19:00:23
8/12/2040,5:04:24,18:59:04
8/13/2040,5:05:23,18:57:44
8/14/2040,5:06:22,18:56:23
8/15/2040,5:07:20,18:55:00
8/16/2040,5:08:19,18:53:37
8/17/2040,5:09:18,18:52:12
8/18/2040,5:10:17,18:50:47
8/19/2040,5:11:16,18:49:20
8/20/2040,5:12:15,18:47:53
8/21/2040,5:13:14,18:46:24
8/22/2040,5:14:13,18:44:55
8/23/2040,5:15:12,18:43:25
8/24/2040,5:16:11,18:41:54
8/25/2040,5:17:10,18:40:22
8/26/2040,5:18:08,18:38:50
8/27/2040,5:19:07,18:37:17
8/28/2040,5:20:06,18:35:43
8/29/2040,5:21:04,18:34:08
8/30/2040,5:22:03,18:32:33
8/31/2040,5:23:01,18:30:57
9/1/2040,5:24:00,18:29:21
9/2/2040,5:24:58,18:27:44
9/3/2040,5:25:56,18:26:07
9/4/2040,5:26:55,18:24:29
9/5/2040,5:27:53,18:22:51
9/6/2040,5:28:51,18:21:12
9/7/2040,5:29:49,18:19:33
9/8/2040,5:30:48,18:17:53
9/9/2040,5:31:46,18:16:13
9/10/2040,5:32:44,18:14:33
9/11/2040,5:33:42,18:12:53
9/12/2040,5:34:41,18:11:12
9/13/2040,5:35:39,18:09:31
9/14/2040,5:36:37,18:07:50
9/15/2040,5:37:36,18:06:09
9/16/2040,5:38:34,18:04:28
9/17/2040,5:39:33,18:02:46
9/18/2040,5:40:31,18:01:05
9/19/2040,5:41:30,17:59:23
9/20/2040,5:42:29,17:57:42
9/21/2040,5:43:28,17:56:00
9/22/2040,5:44:27,17:54:19
9/23/2040,5:45:26,17:52:37
9/24/2040,5:46:25,17:50:56
9/25/2040,5:47:25,17:49:15
9/26/2040,5:48:24,17:47:34
9/27/2040,5:49:24,17:45:53
9/28/2040,5:50:24,17:44:12
9/29/2040,5:51:24,17:42:32
9/30/2040,5:52:25,17:40:52
10/1/2040,5:53:25,17:39:12
10/2/2040,5:54:26,17:37:33
10/3/2040,5:55:27,17:35:54
10/4/2040,5:56:28,17:34:15
10/5/2040,5:57:30,17:32:37
10/6/2040,5:58:32,17:30:59
10/7/2040,5:59:34,17:29:22
10/8/2040,6:00:36,17:27:45
10/9/2040,6:01:39,17:26:09
10/10/2040,6:02:42,17:24:34
10/11/2040,6:03:45,17:22:59
10/12/2040,6:04:49,17:21:25
10/13/2040,6:05:52,17:19:51
10/14/2040,6:06:57,17:18:19
10/15/2040,6:08:01,17:16:47
10/16/2040,6:09:06,17:15:16
10/17/2040,6:10:11,17:13:45
10/18/2040,6:11:17,17:12:16
10/19/2040,6:12:23,17:10:47
10/20/2040,6:13:29,17:09:20
10/21/2040,6:14:35,17:07:53
10/22/2040,6:15:42,17:06:28
10/23/2040,6:16:49,17:05:03
10/24/2040,6:17:57,17:03:40
10/25/2040,6:19:04,17:02:17
10/26/2040,6:20:12,17:00:56
10/27/2040,6:21:21,16:59:36
10/28/2040,6:22:30,16:58:17
10/29/2040,6:23:38,16:57:00
10/30/2040,6:24:48,16:55:44
10/31/2040,6:25:57,16:54:29
11/1/2040,6:27:07,16:53:16
11/2/2040,6:28:17,16:52:04
11/3/2040,6:29:27,16:50:53
11/4/2040,6:30:37,16:49:44
11/5/2040,6:31:48,16:48:37
11/6/2040,6:32:58,16:47:31
11/7/2040,6:34:09,16:46:26
11/8/2040,6:35:20,16:45:23
11/9/2040,6:36:30,16:44:22
11/10/2040,6:37:41,16:43:23
11/11/2040,6:38:52,16:42:25
11/12/2040,6:40:03,16:41:29
11/13/2040,6:41:13,16:40:35
11/14/2040,6:42:24,16:39:43
11/15/2040,6:43:34,16:38:53
11/16/2040,6:44:44,16:38:04
11/17/2040,6:45:54,16:37:18
11/18/2040,6:47:04,16:36:33
11/19/2040,6:48:13,16:35:50
11/20/2040,6:49:22,16:35:10
11/21/2040,6:50:31,16:34:31
11/22/2040,6:51:39,16:33:55
11/23/2040,6:52:47,16:33:20
11/24/2040,6:53:54,16:32:48
11/25/2040,6:55:00,16:32:18
11/26/2040,6:56:06,16:31:50
11/27/2040,6:57:11,16:31:24
11/28/2040,6:58:15,16:31:01
11/29/2040,6:59:18,16:30:39
11/30/2040,7:00:21,16:30:20
12/1/2040,7:01:22,16:30:03
12/2/2040,7:02:22,16:29:49
12/3/2040,7:03:22,16:29:36
12/4/2040,7:04:20,16:29:26
12/5/2040,7:05:17,16:29:19
12/6/2040,7:06:13,16:29:13
12/7/2040,7:07:08,16:29:10
12/8/2040,7:08:01,16:29:09
12/9/2040,7:08:53,16:29:11
12/10/2040,7:09:43,16:29:14
12/11/2040,7:10:32,16:29:20
12/12/2040,7:11:20,16:29:29
12/13/2040,7:12:05,16:29:39
12/14/2040,7:12:50,16:29:52
12/15/2040,7:13:32,16:30:07
12/16/2040,7:14:13,16:30:25
12/17/2040,7:14:52,16:30:44
12/18/2040,7:15:29,16:31:06
12/19/2040,7:16:04,16:31:30
12/20/2040,7:16:37,16:31:56
12/21/2040,7:17:08,16:32:24
12/22/2040,7:17:37,16:32:54
12/23/2040,7:18:05,16:33:26
12/24/2040,7:18:30,16:34:01
12/25/2040,7:18:53,16:34:37
12/26/2040,7:19:14,16:35:15
12/27/2040,7:19:33,16:35:55
12/28/2040,7:19:49,16:36:37
12/29/2040,7:20:04,16:37:21
12/30/2040,7:20:16,16:38:06
12/31/2040,7:20:26,16:38:53
1/1/2041,7:20:34,16:39:42
1/2/2041,7:20:40,16:40:32
1/3/2041,7:20:43,16:41:24
1/4/2041,7:20:44,16:42:18
1/5/2041,7:20:43,16:43:13
1/6/2041,7:20:40,16:44:09
1/7/2041,7:20:34,16:45:07
1/8/2041,7:20:26,16:46:06
1/9/2041,7:20:16,16:47:06
1/10/2041,7:20:04,16:48:08
1/11/2041,7:19:49,16:49:10
1/12/2041,7:19:32,16:50:14
1/13/2041,7:19:13,16:51:18
1/14/2041,7:18:52,16:52:24
1/15/2041,7:18:28,16:53:30
1/16/2041,7:18:03,16:54:38
1/17/2041,7:17:35,16:55:46
1/18/2041,7:17:05,16:56:55
1/19/2041,7:16:33,16:58:04
1/20/2041,7:15:59,16:59:14
1/21/2041,7:15:23,17:00:25
1/22/2041,7:14:44,17:01:36
1/23/2041,7:14:04,17:02:48
1/24/2041,7:13:22,17:04:00
1/25/2041,7:12:38,17:05:13
1/26/2041,7:11:52,17:06:25
1/27/2041,7:11:04,17:07:39
1/28/2041,7:10:14,17:08:52
1/29/2041,7:09:22,17:10:06
1/30/2041,7:08:29,17:11:19
1/31/2041,7:07:33,17:12:33
2/1/2041,7:06:36,17:13:47
2/2/2041,7:05:38,17:15:01
2/3/2041,7:04:37,17:16:15
2/4/2041,7:03:35,17:17:29
2/5/2041,7:02:32,17:18:43
2/6/2041,7:01:26,17:19:57
2/7/2041,7:00:20,17:21:11
2/8/2041,6:59:11,17:22:25
2/9/2041,6:58:02,17:23:39
2/10/2041,6:56:51,17:24:52
2/11/2041,6:55:38,17:26:06
2/12/2041,6:54:24,17:27:19
2/13/2041,6:53:09,17:28:32
2/14/2041,6:51:53,17:29:44
2/15/2041,6:50:35,17:30:57
2/16/2041,6:49:16,17:32:09
2/17/2041,6:47:56,17:33:21
2/18/2041,6:46:35,17:34:32
2/19/2041,6:45:13,17:35:44
2/20/2041,6:43:49,17:36:55
2/21/2041,6:42:25,17:38:06
2/22/2041,6:41:00,17:39:16
2/23/2041,6:39:33,17:40:26
2/24/2041,6:38:06,17:41:36
2/25/2041,6:36:38,17:42:46
2/26/2041,6:35:09,17:43:55
2/27/2041,6:33:39,17:45:04
2/28/2041,6:32:09,17:46:13
3/1/2041,6:30:37,17:47:21
3/2/2041,6:29:05,17:48:29
3/3/2041,6:27:32,17:49:37
3/4/2041,6:25:59,17:50:44
3/5/2041,6:24:25,17:51:52
3/6/2041,6:22:51,17:52:59
3/7/2041,6:21:15,17:54:05
3/8/2041,6:19:40,17:55:12
3/9/2041,6:18:04,17:56:18
3/10/2041,6:16:27,17:57:24
3/11/2041,6:14:50,17:58:29
3/12/2041,6:13:13,17:59:35
3/13/2041,6:11:35,18:00:40
3/14/2041,6:09:57,18:01:45
3/15/2041,6:08:19,18:02:50
3/16/2041,6:06:41,18:03:54
3/17/2041,6:05:02,18:04:59
3/18/2041,6:03:23,18:06:03
3/19/2041,6:01:44,18:07:07
3/20/2041,6:00:05,18:08:11
3/21/2041,5:58:25,18:09:15
3/22/2041,5:56:46,18:10:19
3/23/2041,5:55:07,18:11:22
3/24/2041,5:53:27,18:12:25
3/25/2041,5:51:48,18:13:29
3/26/2041,5:50:08,18:14:32
3/27/2041,5:48:29,18:15:35
3/28/2041,5:46:50,18:16:38
3/29/2041,5:45:11,18:17:41
3/30/2041,5:43:32,18:18:44
3/31/2041,5:41:53,18:19:47
4/1/2041,5:40:15,18:20:50
4/2/2041,5:38:37,18:21:53
4/3/2041,5:36:59,18:22:56
4/4/2041,5:35:21,18:23:58
4/5/2041,5:33:44,18:25:01
4/6/2041,5:32:07,18:26:04
4/7/2041,5:30:31,18:27:07
4/8/2041,5:28:55,18:28:09
4/9/2041,5:27:20,18:29:12
4/10/2041,5:25:45,18:30:15
4/11/2041,5:24:10,18:31:18
4/12/2041,5:22:36,18:32:21
4/13/2041,5:21:03,18:33:23
4/14/2041,5:19:30,18:34:26
4/15/2041,5:17:58,18:35:29
4/16/2041,5:16:27,18:36:32
4/17/2041,5:14:56,18:37:35
4/18/2041,5:13:27,18:38:38
4/19/2041,5:11:58,18:39:41
4/20/2041,5:10:29,18:40:44
4/21/2041,5:09:02,18:41:47
4/22/2041,5:07:36,18:42:50
4/23/2041,5:06:10,18:43:53
4/24/2041,5:04:45,18:44:56
4/25/2041,5:03:22,18:45:58
4/26/2041,5:01:59,18:47:01
4/27/2041,5:00:37,18:48:04
4/28/2041,4:59:17,18:49:07
4/29/2041,4:57:57,18:50:09
4/30/2041,4:56:39,18:51:12
5/1/2041,4:55:22,18:52:14
5/2/2041,4:54:06,18:53:17
5/3/2041,4:52:51,18:54:19
5/4/2041,4:51:38,18:55:21
5/5/2041,4:50:26,18:56:23
5/6/2041,4:49:15,18:57:24
5/7/2041,4:48:05,18:58:26
5/8/2041,4:46:57,18:59:27
5/9/2041,4:45:50,19:00:28
5/10/2041,4:44:45,19:01:28
5/11/2041,4:43:41,19:02:28
5/12/2041,4:42:39,19:03:28
5/13/2041,4:41:39,19:04:28
5/14/2041,4:40:39,19:05:27
5/15/2041,4:39:42,19:06:25
5/16/2041,4:38:46,19:07:23
5/17/2041,4:37:52,19:08:21
5/18/2041,4:36:59,19:09:18
5/19/2041,4:36:08,19:10:14
5/20/2041,4:35:19,19:11:10
5/21/2041,4:34:32,19:12:05
5/22/2041,4:33:46,19:12:59
5/23/2041,4:33:02,19:13:53
5/24/2041,4:32:20,19:14:46
5/25/2041,4:31:40,19:15:38
5/26/2041,4:31:01,19:16:29
5/27/2041,4:30:25,19:17:19
5/28/2041,4:29:50,19:18:08
5/29/2041,4:29:18,19:18:56
5/30/2041,4:28:47,19:19:43
5/31/2041,4:28:18,19:20:29
6/1/2041,4:27:51,19:21:14
6/2/2041,4:27:26,19:21:58
6/3/2041,4:27:04,19:22:40
6/4/2041,4:26:43,19:23:22
6/5/2041,4:26:24,19:24:02
6/6/2041,4:26:07,19:24:40
6/7/2041,4:25:52,19:25:17
6/8/2041,4:25:39,19:25:53
6/9/2041,4:25:28,19:26:28
6/10/2041,4:25:19,19:27:00
6/11/2041,4:25:12,19:27:32
6/12/2041,4:25:07,19:28:01
6/13/2041,4:25:04,19:28:29
6/14/2041,4:25:02,19:28:56
6/15/2041,4:25:03,19:29:20
6/16/2041,4:25:06,19:29:43
6/17/2041,4:25:11,19:30:05
6/18/2041,4:25:17,19:30:24
6/19/2041,4:25:26,19:30:42
6/20/2041,4:25:36,19:30:58
6/21/2041,4:25:48,19:31:12
6/22/2041,4:26:02,19:31:24
6/23/2041,4:26:18,19:31:34
6/24/2041,4:26:36,19:31:42
6/25/2041,4:26:55,19:31:48
6/26/2041,4:27:16,19:31:53
6/27/2041,4:27:39,19:31:55
6/28/2041,4:28:03,19:31:55
6/29/2041,4:28:29,19:31:54
6/30/2041,4:28:57,19:31:50
7/1/2041,4:29:26,19:31:44
7/2/2041,4:29:56,19:31:37
7/3/2041,4:30:28,19:31:27
7/4/2041,4:31:02,19:31:15
7/5/2041,4:31:37,19:31:01
7/6/2041,4:32:13,19:30:46
7/7/2041,4:32:50,19:30:28
7/8/2041,4:33:29,19:30:08
7/9/2041,4:34:09,19:29:46
7/10/2041,4:34:50,19:29:22
7/11/2041,4:35:33,19:28:56
7/12/2041,4:36:16,19:28:28
7/13/2041,4:37:00,19:27:58
7/14/2041,4:37:46,19:27:26
7/15/2041,4:38:32,19:26:52
7/16/2041,4:39:20,19:26:17
7/17/2041,4:40:08,19:25:39
7/18/2041,4:40:57,19:24:59
7/19/2041,4:41:47,19:24:18
7/20/2041,4:42:37,19:23:35
7/21/2041,4:43:29,19:22:49
7/22/2041,4:44:21,19:22:02
7/23/2041,4:45:14,19:21:14
7/24/2041,4:46:07,19:20:23
7/25/2041,4:47:01,19:19:31
7/26/2041,4:47:55,19:18:37
7/27/2041,4:48:50,19:17:41
7/28/2041,4:49:45,19:16:44
7/29/2041,4:50:41,19:15:45
7/30/2041,4:51:37,19:14:44
7/31/2041,4:52:33,19:13:42
8/1/2041,4:53:30,19:12:38
8/2/2041,4:54:27,19:11:33
8/3/2041,4:55:25,19:10:26
8/4/2041,4:56:22,19:09:18
8/5/2041,4:57:20,19:08:08
8/6/2041,4:58:18,19:06:57
8/7/2041,4:59:17,19:05:45
8/8/2041,5:00:15,19:04:31
8/9/2041,5:01:13,19:03:16
8/10/2041,5:02:12,19:02:00
8/11/2041,5:03:11,19:00:42
8/12/2041,5:04:10,18:59:23
8/13/2041,5:05:09,18:58:04
8/14/2041,5:06:07,18:56:43
8/15/2041,5:07:06,18:55:20
8/16/2041,5:08:05,18:53:57
8/17/2041,5:09:04,18:52:33
8/18/2041,5:10:03,18:51:07
8/19/2041,5:11:02,18:49:41
8/20/2041,5:12:01,18:48:14
8/21/2041,5:13:00,18:46:46
8/22/2041,5:13:59,18:45:17
8/23/2041,5:14:58,18:43:47
8/24/2041,5:15:57,18:42:16
8/25/2041,5:16:55,18:40:45
8/26/2041,5:17:54,18:39:12
8/27/2041,5:18:53,18:37:39
8/28/2041,5:19:52,18:36:06
8/29/2041,5:20:50,18:34:31
8/30/2041,5:21:49,18:32:56
8/31/2041,5:22:47,18:31:21
9/1/2041,5:23:46,18:29:44
9/2/2041,5:24:44,18:28:08
9/3/2041,5:25:42,18:26:30
9/4/2041,5:26:41,18:24:53
9/5/2041,5:27:39,18:23:14
9/6/2041,5:28:37,18:21:36
9/7/2041,5:29:36,18:19:57
9/8/2041,5:30:34,18:18:17
9/9/2041,5:31:32,18:16:38
9/10/2041,5:32:30,18:14:58
9/11/2041,5:33:29,18:13:17
9/12/2041,5:34:27,18:11:37
9/13/2041,5:35:25,18:09:56
9/14/2041,5:36:23,18:08:15
9/15/2041,5:37:22,18:06:34
9/16/2041,5:38:20,18:04:52
9/17/2041,5:39:19,18:03:11
9/18/2041,5:40:17,18:01:29
9/19/2041,5:41:16,17:59:48
9/20/2041,5:42:15,17:58:06
9/21/2041,5:43:14,17:56:25
9/22/2041,5:44:13,17:54:43
9/23/2041,5:45:12,17:53:02
9/24/2041,5:46:11,17:51:20
9/25/2041,5:47:10,17:49:39
9/26/2041,5:48:10,17:47:58
9/27/2041,5:49:10,17:46:17
9/28/2041,5:50:10,17:44:36
9/29/2041,5:51:10,17:42:56
9/30/2041,5:52:10,17:41:16
10/1/2041,5:53:11,17:39:36
10/2/2041,5:54:11,17:37:57
10/3/2041,5:55:12,17:36:17
10/4/2041,5:56:14,17:34:39
10/5/2041,5:57:15,17:33:01
10/6/2041,5:58:17,17:31:23
10/7/2041,5:59:19,17:29:45
10/8/2041,6:00:21,17:28:09
10/9/2041,6:01:24,17:26:32
10/10/2041,6:02:27,17:24:57
10/11/2041,6:03:30,17:23:22
10/12/2041,6:04:33,17:21:47
10/13/2041,6:05:37,17:20:14
10/14/2041,6:06:41,17:18:41
10/15/2041,6:07:46,17:17:09
10/16/2041,6:08:50,17:15:37
10/17/2041,6:09:55,17:14:07
10/18/2041,6:11:01,17:12:37
10/19/2041,6:12:07,17:11:08
10/20/2041,6:13:13,17:09:41
10/21/2041,6:14:19,17:08:14
10/22/2041,6:15:26,17:06:48
10/23/2041,6:16:33,17:05:23
10/24/2041,6:17:40,17:04:00
10/25/2041,6:18:48,17:02:37
10/26/2041,6:19:56,17:01:16
10/27/2041,6:21:04,16:59:55
10/28/2041,6:22:13,16:58:36
10/29/2041,6:23:22,16:57:18
10/30/2041,6:24:31,16:56:02
10/31/2041,6:25:40,16:54:47
11/1/2041,6:26:50,16:53:33
11/2/2041,6:28:00,16:52:21
11/3/2041,6:29:10,16:51:10
11/4/2041,6:30:20,16:50:00
11/5/2041,6:31:31,16:48:53
11/6/2041,6:32:41,16:47:46
11/7/2041,6:33:52,16:46:41
11/8/2041,6:35:02,16:45:38
11/9/2041,6:36:13,16:44:37
11/10/2041,6:37:24,16:43:37
11/11/2041,6:38:35,16:42:39
11/12/2041,6:39:46,16:41:43
11/13/2041,6:40:56,16:40:48
11/14/2041,6:42:07,16:39:55
11/15/2041,6:43:17,16:39:04
11/16/2041,6:44:28,16:38:16
11/17/2041,6:45:38,16:37:28
11/18/2041,6:46:47,16:36:43
11/19/2041,6:47:57,16:36:00
11/20/2041,6:49:06,16:35:19
11/21/2041,6:50:14,16:34:40
11/22/2041,6:51:23,16:34:03
11/23/2041,6:52:30,16:33:28
11/24/2041,6:53:37,16:32:55
11/25/2041,6:54:44,16:32:25
11/26/2041,6:55:50,16:31:56
11/27/2041,6:56:55,16:31:30
11/28/2041,6:57:59,16:31:06
11/29/2041,6:59:03,16:30:44
11/30/2041,7:00:05,16:30:24
12/1/2041,7:01:07,16:30:07
12/2/2041,7:02:08,16:29:52
12/3/2041,7:03:08,16:29:39
